timestamp,model,arm,event_ticker,market_ticker,title,mid_yes,raw_response,p_yes,error,has_technical,attempts
2026-02-15T04:28:06.792110+00:00,gpt-4o-mini,baseline,KXNCAAMBTOTAL-26FEB05OSUMD,KXNCAAMBTOTAL-26FEB05OSUMD-136,Ohio St. at Maryland: Total Points,0.86,0.86,0.86,,False,1
2026-02-15T04:28:06.954267+00:00,gpt-4o-mini,volume,KXNCAAWBGAME-26FEB05MTSTIDHO,KXNCAAWBGAME-26FEB05MTSTIDHO-IDHO,Montana St. at Idaho,0.555,0.54,0.54,,False,1
2026-02-15T04:28:08.610679+00:00,gpt-4o-mini,baseline,KXVALORANTGAME-26FEB06T1PR,KXVALORANTGAME-26FEB06T1PR-T1,VCT Pacific Kickoff 2026: T1 vs. Paper Rex,0.45,0.45,0.45,,False,2
2026-02-15T04:28:08.701257+00:00,gpt-4o-mini,baseline,KXNBASPREAD-26FEB05CHITOR,KXNBASPREAD-26FEB05CHITOR-TOR14,Chicago at Toronto: Spread,0.54,0.54,0.54,,False,2
2026-02-15T04:28:08.847775+00:00,gpt-4o-mini,volume,KXNBASPREAD-26FEB05CHITOR,KXNBASPREAD-26FEB05CHITOR-TOR14,Chicago at Toronto: Spread,0.54,0.56,0.56,,False,2
2026-02-15T04:28:08.945719+00:00,gpt-4o-mini,volume,KXNCAAMBTOTAL-26FEB05OSUMD,KXNCAAMBTOTAL-26FEB05OSUMD-142,Ohio St. at Maryland: Total Points,0.75,0.73,0.73,,False,1
2026-02-15T04:28:09.068386+00:00,gpt-4o-mini,full_technical,KXNCAAWBGAME-26FEB05MTSTIDHO,KXNCAAWBGAME-26FEB05MTSTIDHO-IDHO,Montana St. at Idaho,0.555,0.58,0.58,,False,2
2026-02-15T04:28:09.208586+00:00,gpt-4o-mini,full_technical,KXNCAAMBTOTAL-26FEB05OSUMD,KXNCAAMBTOTAL-26FEB05OSUMD-142,Ohio St. at Maryland: Total Points,0.75,0.76,0.76,,False,1
2026-02-15T04:28:09.254016+00:00,gpt-4o-mini,baseline,KXNCAAWBGAME-26FEB05WSUUSD,KXNCAAWBGAME-26FEB05WSUUSD-USD,Washington St. at San Diego,0.295,0.29,0.29,,False,1
2026-02-15T04:28:09.357576+00:00,gpt-4o-mini,baseline,KXNCAAMBTOTAL-26FEB05OSUMD,KXNCAAMBTOTAL-26FEB05OSUMD-142,Ohio St. at Maryland: Total Points,0.75,0.7,0.7,,False,2
2026-02-15T04:28:09.497095+00:00,gpt-4o-mini,full_technical,KXVALORANTGAME-26FEB06T1PR,KXVALORANTGAME-26FEB06T1PR-T1,VCT Pacific Kickoff 2026: T1 vs. Paper Rex,0.45,0.46,0.46,,False,2
2026-02-15T04:28:09.500212+00:00,gpt-4o-mini,volume,KXVALORANTGAME-26FEB06T1PR,KXVALORANTGAME-26FEB06T1PR-T1,VCT Pacific Kickoff 2026: T1 vs. Paper Rex,0.45,0.42,0.42,,False,2
2026-02-15T04:28:09.501564+00:00,gpt-4o-mini,full_technical,KXNCAAWBGAME-26FEB05WSUUSD,KXNCAAWBGAME-26FEB05WSUUSD-USD,Washington St. at San Diego,0.295,0.3,0.3,,False,1
2026-02-15T04:28:09.501564+00:00,gpt-4o-mini,volume,KXNCAAWBGAME-26FEB05WSUUSD,KXNCAAWBGAME-26FEB05WSUUSD-USD,Washington St. at San Diego,0.295,0.31,0.31,,False,1
2026-02-15T04:28:09.556864+00:00,gpt-4o-mini,full_technical,KXNBASPREAD-26FEB05CHITOR,KXNBASPREAD-26FEB05CHITOR-TOR14,Chicago at Toronto: Spread,0.54,0.55,0.55,,False,2
2026-02-15T04:28:09.699597+00:00,gpt-4o-mini,volume,KXNCAAWBGAME-26FEB05SCUPAC,KXNCAAWBGAME-26FEB05SCUPAC-SCU,Santa Clara at Pacific,0.805,0.79,0.79,,False,1
2026-02-15T04:28:09.702401+00:00,gpt-4o-mini,baseline,KXNCAAWBGAME-26FEB05SCUPAC,KXNCAAWBGAME-26FEB05SCUPAC-SCU,Santa Clara at Pacific,0.805,0.81,0.81,,False,1
2026-02-15T04:28:09.906265+00:00,gpt-4o-mini,baseline,KXNBAALLSTARS-26,KXNBAALLSTARS-26-JEMB,Pro Basketball All Stars?,0.525,0.53,0.53,,True,1
2026-02-15T04:28:09.909030+00:00,gpt-4o-mini,full_technical,KXCS2TOTALMAPS-26FEB06MOUZG2,KXCS2TOTALMAPS-26FEB06MOUZG2-3,IEM Krakow 2026: MOUZ vs. G2 Total Maps,0.495,0.5,0.5,,False,1
2026-02-15T04:28:09.909030+00:00,gpt-4o-mini,full_technical,KXNCAAWBGAME-26FEB05SCUPAC,KXNCAAWBGAME-26FEB05SCUPAC-SCU,Santa Clara at Pacific,0.805,0.8,0.8,,False,1
2026-02-15T04:28:09.910146+00:00,gpt-4o-mini,volume,KXCS2TOTALMAPS-26FEB06MOUZG2,KXCS2TOTALMAPS-26FEB06MOUZG2-3,IEM Krakow 2026: MOUZ vs. G2 Total Maps,0.495,0.5,0.5,,False,1
2026-02-15T04:28:09.910146+00:00,gpt-4o-mini,baseline,KXCS2TOTALMAPS-26FEB06MOUZG2,KXCS2TOTALMAPS-26FEB06MOUZG2-3,IEM Krakow 2026: MOUZ vs. G2 Total Maps,0.495,0.49,0.49,,False,1
2026-02-15T04:28:09.940935+00:00,gpt-4o-mini,volume,KXNBAALLSTARS-26,KXNBAALLSTARS-26-JEMB,Pro Basketball All Stars?,0.525,0.54,0.54,,True,1
2026-02-15T04:28:10.113706+00:00,gpt-4o-mini,full_technical,KXNBAALLSTARS-26,KXNBAALLSTARS-26-JEMB,Pro Basketball All Stars?,0.525,0.54,0.54,,True,1
2026-02-15T04:28:10.224464+00:00,gpt-4o-mini,baseline,KXNCAAMBTOTAL-26FEB05OSUMD,KXNCAAMBTOTAL-26FEB05OSUMD-163,Ohio St. at Maryland: Total Points,0.14,0.14,0.14,,False,1
2026-02-15T04:28:10.315833+00:00,gpt-4o-mini,full_technical,KXNCAAMBTOTAL-26FEB05OSUMD,KXNCAAMBTOTAL-26FEB05OSUMD-163,Ohio St. at Maryland: Total Points,0.14,0.1,0.1,,False,1
2026-02-15T04:28:10.318790+00:00,gpt-4o-mini,baseline,KXLOLGAME-26FEB06DNFKT,KXLOLGAME-26FEB06DNFKT-DNF,LCK Cup 2026: DN SOOPers vs. KT Rolster,0.26,0.26,0.26,,False,1
2026-02-15T04:28:10.367676+00:00,gpt-4o-mini,baseline,KXDENSUPERLIGAGAME-26FEB06AGFOBK,KXDENSUPERLIGAGAME-26FEB06AGFOBK-AGF,Aarhus vs Odense,0.595,0.59,0.59,,True,1
2026-02-15T04:28:10.367676+00:00,gpt-4o-mini,full_technical,KXDENSUPERLIGAGAME-26FEB06AGFOBK,KXDENSUPERLIGAGAME-26FEB06AGFOBK-AGF,Aarhus vs Odense,0.595,0.61,0.61,,True,1
2026-02-15T04:28:10.389516+00:00,gpt-4o-mini,volume,KXNCAAMBTOTAL-26FEB05OSUMD,KXNCAAMBTOTAL-26FEB05OSUMD-163,Ohio St. at Maryland: Total Points,0.14,0.15,0.15,,False,1
2026-02-15T04:28:10.520501+00:00,gpt-4o-mini,volume,KXLOLGAME-26FEB06DNFKT,KXLOLGAME-26FEB06DNFKT-DNF,LCK Cup 2026: DN SOOPers vs. KT Rolster,0.26,0.24,0.24,,False,1
2026-02-15T04:28:10.540839+00:00,gpt-4o-mini,full_technical,KXLOLGAME-26FEB06DNFKT,KXLOLGAME-26FEB06DNFKT-DNF,LCK Cup 2026: DN SOOPers vs. KT Rolster,0.26,0.28,0.28,,False,1
2026-02-15T04:28:10.658903+00:00,gpt-4o-mini,volume,KXVALORANTGAME-26FEB06GXTL,KXVALORANTGAME-26FEB06GXTL-GX,VCT EMEA Kickoff 2026: GIANTX vs. Team Liquid,0.47,0.45,0.45,,False,1
2026-02-15T04:28:10.680146+00:00,gpt-4o-mini,baseline,KXVALORANTGAME-26FEB06GXTL,KXVALORANTGAME-26FEB06GXTL-GX,VCT EMEA Kickoff 2026: GIANTX vs. Team Liquid,0.47,0.47,0.47,,False,1
2026-02-15T04:28:10.831635+00:00,gpt-4o-mini,full_technical,KXVALORANTGAME-26FEB06GXTL,KXVALORANTGAME-26FEB06GXTL-GX,VCT EMEA Kickoff 2026: GIANTX vs. Team Liquid,0.47,0.48,0.48,,False,1
2026-02-15T04:28:10.839799+00:00,gpt-4o-mini,volume,KXJLEAGUEGAME-26FEB06KYOVIK,KXJLEAGUEGAME-26FEB06KYOVIK-TIE,Kyoto Sanga vs Kobe,0.305,0.3,0.3,,False,1
2026-02-15T04:28:10.895396+00:00,gpt-4o-mini,full_technical,KXJLEAGUEGAME-26FEB06KYOVIK,KXJLEAGUEGAME-26FEB06KYOVIK-TIE,Kyoto Sanga vs Kobe,0.305,0.32,0.32,,False,1
2026-02-15T04:28:10.971494+00:00,gpt-4o-mini,baseline,KXNBAPTS-26FEB05PHILAL,KXNBAPTS-26FEB05PHILAL-PHITMAXEY0-25,Philadelphia at Los Angeles L: Points,0.645,0.65,0.65,,False,1
2026-02-15T04:28:11.103962+00:00,gpt-4o-mini,volume,KXDENSUPERLIGAGAME-26FEB06AGFOBK,KXDENSUPERLIGAGAME-26FEB06AGFOBK-AGF,Aarhus vs Odense,0.595,0.57,0.57,,True,1
2026-02-15T04:28:12.766549+00:00,gpt-4o-mini,baseline,KXJLEAGUEGAME-26FEB06KYOVIK,KXJLEAGUEGAME-26FEB06KYOVIK-TIE,Kyoto Sanga vs Kobe,0.305,0.3,0.3,,False,2
2026-02-15T04:28:13.034060+00:00,gpt-4o-mini,volume,KXEKSTRAKLASAGAME-26FEB06KORZAG,KXEKSTRAKLASAGAME-26FEB06KORZAG-KOR,Korona Kielce vs Zaglebie Lubin,0.505,0.5,0.5,,False,2
2026-02-15T04:28:13.077091+00:00,gpt-4o-mini,volume,KXNBAPTS-26FEB05PHILAL,KXNBAPTS-26FEB05PHILAL-PHITMAXEY0-25,Philadelphia at Los Angeles L: Points,0.645,0.63,0.63,,False,2
2026-02-15T04:28:13.110390+00:00,gpt-4o-mini,full_technical,KXWTACHALLENGERMATCH-26FEB06TAGSEM,KXWTACHALLENGERMATCH-26FEB06TAGSEM-SEM,Tagger vs Semenistaja,0.4,0.39,0.39,,False,1
2026-02-15T04:28:13.353342+00:00,gpt-4o-mini,baseline,KXWTACHALLENGERMATCH-26FEB06TAGSEM,KXWTACHALLENGERMATCH-26FEB06TAGSEM-SEM,Tagger vs Semenistaja,0.4,0.4,0.4,,False,2
2026-02-15T04:28:13.380713+00:00,gpt-4o-mini,baseline,KXNCAAMBGAME-26FEB05ACUVU,KXNCAAMBGAME-26FEB05ACUVU-UVU,Abilene Christian at Utah Valley,0.995,0.99,0.99,,False,1
2026-02-15T04:28:13.433356+00:00,gpt-4o-mini,full_technical,KXNBAPTS-26FEB05PHILAL,KXNBAPTS-26FEB05PHILAL-PHITMAXEY0-25,Philadelphia at Los Angeles L: Points,0.645,0.64,0.64,,False,2
2026-02-15T04:28:13.436695+00:00,gpt-4o-mini,volume,KXNCAAMBGAME-26FEB05ACUVU,KXNCAAMBGAME-26FEB05ACUVU-UVU,Abilene Christian at Utah Valley,0.995,0.98,0.98,,False,1
2026-02-15T04:28:13.575767+00:00,gpt-4o-mini,baseline,KXEKSTRAKLASAGAME-26FEB06KORZAG,KXEKSTRAKLASAGAME-26FEB06KORZAG-KOR,Korona Kielce vs Zaglebie Lubin,0.505,0.51,0.51,,False,2
2026-02-15T04:28:13.686468+00:00,gpt-4o-mini,full_technical,KXNCAAMBGAME-26FEB05ACUVU,KXNCAAMBGAME-26FEB05ACUVU-UVU,Abilene Christian at Utah Valley,0.995,0.99,0.99,,False,1
2026-02-15T04:28:13.707092+00:00,gpt-4o-mini,full_technical,KXEKSTRAKLASAGAME-26FEB06KORZAG,KXEKSTRAKLASAGAME-26FEB06KORZAG-KOR,Korona Kielce vs Zaglebie Lubin,0.505,0.52,0.52,,False,2
2026-02-15T04:28:13.791182+00:00,gpt-4o-mini,volume,KXWTACHALLENGERMATCH-26FEB06TAGSEM,KXWTACHALLENGERMATCH-26FEB06TAGSEM-SEM,Tagger vs Semenistaja,0.4,0.35,0.35,,False,2
2026-02-15T04:28:13.793236+00:00,gpt-4o-mini,baseline,KXNCAAWBGAME-26FEB05WSUUSD,KXNCAAWBGAME-26FEB05WSUUSD-WSU,Washington St. at San Diego,0.69,0.69,0.69,,False,1
2026-02-15T04:28:13.795241+00:00,gpt-4o-mini,volume,KXNCAAWBGAME-26FEB05WSUUSD,KXNCAAWBGAME-26FEB05WSUUSD-WSU,Washington St. at San Diego,0.69,0.68,0.68,,False,1
2026-02-15T04:28:13.888117+00:00,gpt-4o-mini,baseline,KXATPCHALLENGERMATCH-26FEB06UCHSCH,KXATPCHALLENGERMATCH-26FEB06UCHSCH-UCH,Uchida vs Schoenhaus,0.495,0.49,0.49,,False,1
2026-02-15T04:28:13.991972+00:00,gpt-4o-mini,volume,KXATPCHALLENGERMATCH-26FEB06UCHSCH,KXATPCHALLENGERMATCH-26FEB06UCHSCH-UCH,Uchida vs Schoenhaus,0.495,0.48,0.48,,False,1
2026-02-15T04:28:14.096875+00:00,gpt-4o-mini,full_technical,KXATPCHALLENGERMATCH-26FEB06UCHSCH,KXATPCHALLENGERMATCH-26FEB06UCHSCH-UCH,Uchida vs Schoenhaus,0.495,0.5,0.5,,False,1
2026-02-15T04:28:14.116805+00:00,gpt-4o-mini,full_technical,KXNCAAMBTOTAL-26FEB05MEMUAB,KXNCAAMBTOTAL-26FEB05MEMUAB-154,Memphis at UAB: Total Points,0.655,0.65,0.65,,False,1
2026-02-15T04:28:14.200523+00:00,gpt-4o-mini,baseline,KXNCAAMBTOTAL-26FEB05OSUMD,KXNCAAMBTOTAL-26FEB05OSUMD-160,Ohio St. at Maryland: Total Points,0.2,0.2,0.2,,False,1
2026-02-15T04:28:14.200523+00:00,gpt-4o-mini,full_technical,KXNCAAWBGAME-26FEB05WSUUSD,KXNCAAWBGAME-26FEB05WSUUSD-WSU,Washington St. at San Diego,0.69,0.68,0.68,,False,1
2026-02-15T04:28:14.214091+00:00,gpt-4o-mini,volume,KXNCAAMBTOTAL-26FEB05MEMUAB,KXNCAAMBTOTAL-26FEB05MEMUAB-154,Memphis at UAB: Total Points,0.655,0.65,0.65,,False,1
2026-02-15T04:28:14.229211+00:00,gpt-4o-mini,baseline,KXNCAAMBTOTAL-26FEB05MEMUAB,KXNCAAMBTOTAL-26FEB05MEMUAB-154,Memphis at UAB: Total Points,0.655,0.66,0.66,,False,1
2026-02-15T04:28:14.269562+00:00,gpt-4o-mini,volume,KXNCAAMBTOTAL-26FEB05OSUMD,KXNCAAMBTOTAL-26FEB05OSUMD-160,Ohio St. at Maryland: Total Points,0.2,0.22,0.22,,False,1
2026-02-15T04:28:14.540682+00:00,gpt-4o-mini,volume,KXATPCHALLENGERMATCH-26FEB06KOTREH,KXATPCHALLENGERMATCH-26FEB06KOTREH-KOT,Kotov vs Rehberg,0.555,0.54,0.54,,False,1
2026-02-15T04:28:14.561322+00:00,gpt-4o-mini,baseline,KXR6GAME-26FEB06G2FAZE,KXR6GAME-26FEB06G2FAZE-G2,Six Invitational 2026: G2 Esports vs. FaZe Clan,0.41,0.41,0.41,,False,1
2026-02-15T04:28:14.721407+00:00,gpt-4o-mini,full_technical,KXR6GAME-26FEB06G2FAZE,KXR6GAME-26FEB06G2FAZE-G2,Six Invitational 2026: G2 Esports vs. FaZe Clan,0.41,0.43,0.43,,False,1
2026-02-15T04:28:14.725208+00:00,gpt-4o-mini,baseline,KXATPCHALLENGERMATCH-26FEB06KOTREH,KXATPCHALLENGERMATCH-26FEB06KOTREH-KOT,Kotov vs Rehberg,0.555,0.56,0.56,,False,1
2026-02-15T04:28:15.226142+00:00,gpt-4o-mini,full_technical,KXNCAAMBTOTAL-26FEB05OSUMD,KXNCAAMBTOTAL-26FEB05OSUMD-160,Ohio St. at Maryland: Total Points,0.2,0.2,0.2,,False,1
2026-02-15T04:28:15.332046+00:00,gpt-4o-mini,baseline,KXNCAAWBGAME-26FEB05UCDUCSB,KXNCAAWBGAME-26FEB05UCDUCSB-UCD,UC Davis at UC Santa Barbara,0.675,0.68,0.68,,False,1
2026-02-15T04:28:16.019716+00:00,gpt-4o-mini,full_technical,KXNCAAMBTOTAL-26FEB05OSUMD,KXNCAAMBTOTAL-26FEB05OSUMD-157,Ohio St. at Maryland: Total Points,0.28,0.3,0.3,,False,1
2026-02-15T04:28:16.418679+00:00,gpt-4o-mini,volume,KXEFLCHAMPIONSHIPGAME-26FEB03PORIPS,KXEFLCHAMPIONSHIPGAME-26FEB03PORIPS-POR,Portsmouth vs Ipswich,0.23,0.25,0.25,,True,1
2026-02-15T04:28:16.852640+00:00,gpt-4o-mini,full_technical,KXEFLCHAMPIONSHIPGAME-26FEB03PORIPS,KXEFLCHAMPIONSHIPGAME-26FEB03PORIPS-POR,Portsmouth vs Ipswich,0.23,0.25,0.25,,True,1
2026-02-15T04:28:16.991575+00:00,gpt-4o-mini,volume,KXNCAAWBGAME-26FEB05UCDUCSB,KXNCAAWBGAME-26FEB05UCDUCSB-UCD,UC Davis at UC Santa Barbara,0.675,0.68,0.68,,False,2
2026-02-15T04:28:17.005533+00:00,gpt-4o-mini,full_technical,KXATPCHALLENGERMATCH-26FEB06KOTREH,KXATPCHALLENGERMATCH-26FEB06KOTREH-KOT,Kotov vs Rehberg,0.555,0.57,0.57,,False,2
2026-02-15T04:28:17.235608+00:00,gpt-4o-mini,volume,KXR6GAME-26FEB06G2FAZE,KXR6GAME-26FEB06G2FAZE-G2,Six Invitational 2026: G2 Esports vs. FaZe Clan,0.41,0.43,0.43,,False,2
2026-02-15T04:28:17.255603+00:00,gpt-4o-mini,baseline,KXCS2MAP-26FEB06MOUZG2-2,KXCS2MAP-26FEB06MOUZG2-2-MOUZ,IEM Krakow 2026: MOUZ vs. G2 Map 2,0.53,0.53,0.53,,False,1
2026-02-15T04:28:17.345503+00:00,gpt-4o-mini,full_technical,KXNCAAWBGAME-26FEB05UCDUCSB,KXNCAAWBGAME-26FEB05UCDUCSB-UCD,UC Davis at UC Santa Barbara,0.675,0.7,0.7,,False,2
2026-02-15T04:28:17.512355+00:00,gpt-4o-mini,full_technical,KXCS2MAP-26FEB06MOUZG2-2,KXCS2MAP-26FEB06MOUZG2-2-MOUZ,IEM Krakow 2026: MOUZ vs. G2 Map 2,0.53,0.54,0.54,,False,1
2026-02-15T04:28:17.531008+00:00,gpt-4o-mini,baseline,KXNCAAMBTOTAL-26FEB05OSUMD,KXNCAAMBTOTAL-26FEB05OSUMD-157,Ohio St. at Maryland: Total Points,0.28,0.28,0.28,,False,2
2026-02-15T04:28:17.581567+00:00,gpt-4o-mini,volume,KXCS2MAP-26FEB06MOUZG2-2,KXCS2MAP-26FEB06MOUZG2-2-MOUZ,IEM Krakow 2026: MOUZ vs. G2 Map 2,0.53,0.54,0.54,,False,1
2026-02-15T04:28:17.596041+00:00,gpt-4o-mini,baseline,KXNCAAMBGAME-26FEB05ACUVU,KXNCAAMBGAME-26FEB05ACUVU-AC,Abilene Christian at Utah Valley,0.01,0.01,0.01,,False,1
2026-02-15T04:28:17.617256+00:00,gpt-4o-mini,volume,KXNCAAMBGAME-26FEB05ACUVU,KXNCAAMBGAME-26FEB05ACUVU-AC,Abilene Christian at Utah Valley,0.01,0.01,0.01,,False,1
2026-02-15T04:28:17.622930+00:00,gpt-4o-mini,volume,KXNCAAMBTOTAL-26FEB05OSUMD,KXNCAAMBTOTAL-26FEB05OSUMD-157,Ohio St. at Maryland: Total Points,0.28,0.3,0.3,,False,2
2026-02-15T04:28:17.810448+00:00,gpt-4o-mini,full_technical,KXNCAAMBGAME-26FEB05ACUVU,KXNCAAMBGAME-26FEB05ACUVU-AC,Abilene Christian at Utah Valley,0.01,0.01,0.01,,False,1
2026-02-15T04:28:17.837940+00:00,gpt-4o-mini,baseline,KXEFLCHAMPIONSHIPGAME-26FEB03PORIPS,KXEFLCHAMPIONSHIPGAME-26FEB03PORIPS-POR,Portsmouth vs Ipswich,0.23,0.23,0.23,,True,2
2026-02-15T04:28:17.929355+00:00,gpt-4o-mini,baseline,KXNCAAMBSPREAD-26FEB05OSUMD,KXNCAAMBSPREAD-26FEB05OSUMD-OSU4,Ohio St. at Maryland: Spread,0.84,0.84,0.84,,False,1
2026-02-15T04:28:17.936154+00:00,gpt-4o-mini,volume,KXNCAAMBTOTAL-26FEB05OSUMD,KXNCAAMBTOTAL-26FEB05OSUMD-166,Ohio St. at Maryland: Total Points,0.09,0.09,0.09,,False,1
2026-02-15T04:28:17.950088+00:00,gpt-4o-mini,volume,KXNCAAMBSPREAD-26FEB05OSUMD,KXNCAAMBSPREAD-26FEB05OSUMD-OSU4,Ohio St. at Maryland: Spread,0.84,0.82,0.82,,False,1
2026-02-15T04:28:17.977138+00:00,gpt-4o-mini,baseline,KXNCAAMBTOTAL-26FEB05OSUMD,KXNCAAMBTOTAL-26FEB05OSUMD-166,Ohio St. at Maryland: Total Points,0.09,0.09,0.09,,False,1
2026-02-15T04:28:17.991253+00:00,gpt-4o-mini,full_technical,KXNCAAMBSPREAD-26FEB05OSUMD,KXNCAAMBSPREAD-26FEB05OSUMD-OSU4,Ohio St. at Maryland: Spread,0.84,0.83,0.83,,False,1
2026-02-15T04:28:18.006384+00:00,gpt-4o-mini,full_technical,KXNCAAMBTOTAL-26FEB05OSUMD,KXNCAAMBTOTAL-26FEB05OSUMD-166,Ohio St. at Maryland: Total Points,0.09,0.1,0.1,,False,1
2026-02-15T04:28:18.407973+00:00,gpt-4o-mini,baseline,KXLOLGAME-26FEB06MVKTSW,KXLOLGAME-26FEB06MVKTSW-TSW,LCP 2026: MVK Esports vs. Team Secret Whales,0.675,0.68,0.68,,False,1
2026-02-15T04:28:18.410131+00:00,gpt-4o-mini,volume,KXLOLGAME-26FEB06MVKTSW,KXLOLGAME-26FEB06MVKTSW-TSW,LCP 2026: MVK Esports vs. Team Secret Whales,0.675,0.7,0.7,,False,1
2026-02-15T04:28:18.410131+00:00,gpt-4o-mini,full_technical,KXLOLGAME-26FEB06MVKTSW,KXLOLGAME-26FEB06MVKTSW-TSW,LCP 2026: MVK Esports vs. Team Secret Whales,0.675,0.69,0.69,,False,1
2026-02-15T04:28:18.430435+00:00,gpt-4o-mini,baseline,KXEFLCHAMPIONSHIPGAME-26FEB03PORIPS,KXEFLCHAMPIONSHIPGAME-26FEB03PORIPS-TIE,Portsmouth vs Ipswich,0.26,0.26,0.26,,True,1
2026-02-15T04:28:18.449784+00:00,gpt-4o-mini,baseline,KXLOLMAP-26FEB06BRODRX-1,KXLOLMAP-26FEB06BRODRX-1-DRX,LCK Cup 2026: OKSavingsBank BRION vs. DRX Map 1,0.55,0.55,0.55,,False,1
2026-02-15T04:28:18.477565+00:00,gpt-4o-mini,full_technical,KXLOLMAP-26FEB06BRODRX-1,KXLOLMAP-26FEB06BRODRX-1-DRX,LCK Cup 2026: OKSavingsBank BRION vs. DRX Map 1,0.55,0.56,0.56,,False,1
2026-02-15T04:28:18.529587+00:00,gpt-4o-mini,volume,KXLOLMAP-26FEB06BRODRX-1,KXLOLMAP-26FEB06BRODRX-1-DRX,LCK Cup 2026: OKSavingsBank BRION vs. DRX Map 1,0.55,0.54,0.54,,False,1
2026-02-15T04:28:18.643638+00:00,gpt-4o-mini,volume,KXEFLCHAMPIONSHIPGAME-26FEB03PORIPS,KXEFLCHAMPIONSHIPGAME-26FEB03PORIPS-TIE,Portsmouth vs Ipswich,0.26,0.24,0.24,,True,1
2026-02-15T04:28:18.741436+00:00,gpt-4o-mini,full_technical,KXEFLCHAMPIONSHIPGAME-26FEB03PORIPS,KXEFLCHAMPIONSHIPGAME-26FEB03PORIPS-TIE,Portsmouth vs Ipswich,0.26,0.28,0.28,,True,1
2026-02-15T04:28:18.777479+00:00,gpt-4o-mini,baseline,KXNCAAMBTOTAL-26FEB05OSUMD,KXNCAAMBTOTAL-26FEB05OSUMD-145,Ohio St. at Maryland: Total Points,0.645,0.65,0.65,,False,1
2026-02-15T04:28:18.879890+00:00,gpt-4o-mini,volume,KXNCAAMBTOTAL-26FEB05OSUMD,KXNCAAMBTOTAL-26FEB05OSUMD-145,Ohio St. at Maryland: Total Points,0.645,0.64,0.64,,False,1
2026-02-15T04:28:18.977499+00:00,gpt-4o-mini,baseline,KXNBAPTS-26FEB05PHILAL,KXNBAPTS-26FEB05PHILAL-LALAREAVES15-10,Philadelphia at Los Angeles L: Points,0.815,0.81,0.81,,False,1
2026-02-15T04:28:19.046813+00:00,gpt-4o-mini,volume,KXNBAPTS-26FEB05PHILAL,KXNBAPTS-26FEB05PHILAL-LALAREAVES15-10,Philadelphia at Los Angeles L: Points,0.815,0.79,0.79,,False,1
2026-02-15T04:28:19.158053+00:00,gpt-4o-mini,full_technical,KXNCAAWBGAME-26FEB05CSFUCRV,KXNCAAWBGAME-26FEB05CSFUCRV-CSF,Cal State Fullerton at UC Riverside,0.58,0.62,0.62,,False,1
2026-02-15T04:28:19.165031+00:00,gpt-4o-mini,full_technical,KXNCAAMBTOTAL-26FEB05OSUMD,KXNCAAMBTOTAL-26FEB05OSUMD-145,Ohio St. at Maryland: Total Points,0.645,0.66,0.66,,False,1
2026-02-15T04:28:19.704474+00:00,gpt-4o-mini,volume,KXNCAAWBGAME-26FEB05CSFUCRV,KXNCAAWBGAME-26FEB05CSFUCRV-CSF,Cal State Fullerton at UC Riverside,0.58,0.57,0.57,,False,1
2026-02-15T04:28:21.160761+00:00,gpt-4o-mini,volume,KXVALORANTGAME-26FEB06EDGTYLOO,KXVALORANTGAME-26FEB06EDGTYLOO-EDG,VCT China Kickoff 2026: EDward Gaming vs. TYLOO,0.61,0.58,0.58,,False,2
2026-02-15T04:28:21.363150+00:00,gpt-4o-mini,baseline,KXVALORANTGAME-26FEB06EDGTYLOO,KXVALORANTGAME-26FEB06EDGTYLOO-EDG,VCT China Kickoff 2026: EDward Gaming vs. TYLOO,0.61,0.61,0.61,,False,2
2026-02-15T04:28:21.476982+00:00,gpt-4o-mini,baseline,KXATPCHALLENGERMATCH-26FEB06ROMDAL,KXATPCHALLENGERMATCH-26FEB06ROMDAL-ROM,Romano vs Dalla Valle,0.43,0.43,0.43,,False,1
2026-02-15T04:28:21.525936+00:00,gpt-4o-mini,volume,KXNBA2D-26FEB05PHILAL,KXNBA2D-26FEB05PHILAL-LALLDONCIC77,Philadelphia at Los Angeles L: Double Doubles,0.585,0.6,0.6,,False,2
2026-02-15T04:28:21.735083+00:00,gpt-4o-mini,volume,KXATPCHALLENGERMATCH-26FEB06ROMDAL,KXATPCHALLENGERMATCH-26FEB06ROMDAL-ROM,Romano vs Dalla Valle,0.43,0.43,0.43,,False,1
2026-02-15T04:28:21.851586+00:00,gpt-4o-mini,baseline,KXVALORANTGAME-26FEB06NAVITH,KXVALORANTGAME-26FEB06NAVITH-NAVI,VCT EMEA Kickoff 2026: Natus Vincere vs. Team Heretics,0.46,0.46,0.46,,False,1
2026-02-15T04:28:21.893061+00:00,gpt-4o-mini,full_technical,KXATPCHALLENGERMATCH-26FEB06ROMDAL,KXATPCHALLENGERMATCH-26FEB06ROMDAL-ROM,Romano vs Dalla Valle,0.43,0.44,0.44,,False,1
2026-02-15T04:28:21.977046+00:00,gpt-4o-mini,baseline,KXNBA2D-26FEB05PHILAL,KXNBA2D-26FEB05PHILAL-LALLDONCIC77,Philadelphia at Los Angeles L: Double Doubles,0.585,0.58,0.58,,False,2
